"minHBint8","MATS3e","MATS3c","MATS3m","minHBint6","minHBint7","minHBint4","SpMax8_Bhp","MDEC.11","VR2_Dt","BIC5","minHBint3","maxdssC","nT6Ring","minssCH2","khs.aaN","SpMax3_Bhp","SpMin6_Bhi","SpMax3_Bhm","AATSC2m","MDEC.23","MDEC.22","MDEC.24","MATS2e","MATS2c","topoDiameter","ATSC8i","SaasC","minaaCH","SpMax2_Bhp","AATS8p","VE3_Dt","XLogP","SpMax4_Bhp","SpMax4_Bhm","minaaN","JGI10","MATS1i","VR2_Dze","SdO","SdssC","AATS7e","ETA_Epsilon_5","SsssCH","maxHsOH","GATS1s","GATS1e","GATS1c","GATS1m","MATS6c","ETA_BetaP_s","minssNH","nX","nS","AATS6i","nBase","minHBint10","GATS6i","MATS7m","GATS6s","SpMin8_Bhi","ATSC3s","ATSC3p","minHCsats","SdsCH","minssO","SpMin3_Bhi","nT10HeteroRing","AATS5i","BCUTp.1l","BCUTp.1h","BCUTw.1l","GATS3c","GATS3e","GATS3i","MLFER_BH","maxaasC","MATS6v","hmax","khs.aaaC","ETA_AlphaP","ATSC2s","ATSC2i","khs.aasC","nG","naaaC","GATS2s","GATS2m","GATS2e","ATSC1v","ATSC1e","MATS5c","SpMin2_Bhv","BCUTc.1l","BCUTc.1h","naaS","SpMax6_Bhm","AATSC8c","SpMAD_Dzs","GATS5s","MLFER_A","GATS5m","MATS4c","MATS4e","MATS4m","MATS4s","minaaaC","minwHBa","ATSC0p","ATSC0i","VE2_D","nHBint3","nHBint6","nHBint7","nHBint9","MDEN.33","FMF","minssssC","SRW5","nF9Ring","GATS4s","GATS4c","ATSC7s","ATSC7i","VC.4","VC.5","JGI2","JGI3","JGI6","JGI7","JGI4","JGI5","JGI8","JGI9","LipinskiFailures","C2SP3","GATS2p","ETA_Shape_P","MDEN.22","GATS7m","SsOH","khs.dsN","SHBint10","CrippenLogP","MPC10","SpMin1_Bhm","AATS0m","nAtomLAC","ATSC5v","MLFER_S","nsOm","naasN","nsssN","naasC","nHBAcc3","AMR","GATS6c","MATS5s","C1SP2","C1SP3","maxHBint2","maxHBint4","maxHBint5","maxHBint6","ATSC5m","ATSC5i","MATS8m","Kier3","MDEN.23","nHeteroRing","mindssC","AATSC6e","AATSC7c","MATS8e","ATS0m","GGI9","GGI8","GGI3","GGI2","ATSC4i","ATSC4p","SpMax1_Bhs","SpMax1_Bhp","hmin","C3SP2","VR1_Dzs","naaCH","minHBa","ALogp2","nssS","SaaO","SpMax2_Bhs","GATS8c","SpMax2_Bhm","GATS8p","GATS8s","n6HeteroRing","minHBint9","VE2_DzZ","mindO","TopoPSA","MDEO.11","SpMax5_Bhm","C3SP3","VE3_Dzp","nTG12HeteroRing","GATS5c","nF12HeteroRing","topoShape","VE1_Dt","maxHaaCH","nHBAcc","nsCl","WTPT.2","WTPT.3","MDEO.22","Class"
0,-0.0489,0.0155,-0.084,0,0,0,2.8351,0.1429,10.6759,0.8791,0,4e-04,4,0.2312,0,3.836,1.277,3.8914,5.8269,30.9405,13.4071,2.7589,0.041,-0.0345,17,-10.3882,6.4032,1.7893,3.8708,1.4895,-5.9203,2.444,3.4862,3.6508,0,0.0086,-0.0738,15.8987,26.9823,-0.1753,7.6791,0.8221,0,0,0.5524,0.6591,1.3064,0.5844,-0.1407,0.6471,0,1,0,156.6842,0,0,0.9599,-0.0865,1.5222,0.9809,-4.4057,-1.0903,0.5718,0,6.4504,1.8181,1,155.9861,5.7171,11.225,11.85,1.2683,1.193,0.9955,1.637,1.3195,0.0178,0.7751,2,0.4838,4.7567,-0.7883,8,0,2,0.5712,0.6026,0.7712,64.6231,-0.0656,0.0824,1.9227,-0.3338,0.2618,0,3.2325,-7e-04,11.6772,1.6158,0.003,0.8361,-0.0439,-0.0665,-0.1201,0.0014,0.5359,-0.1757,14.0348,78.7052,3e-04,0,0,0,0,0,0.5179,-0.7308,3.0445,2,1.1954,1.3509,33.0758,19.2518,0.0722,0.3115,0.0889,0.0584,0.0213,0.0156,0.0459,0.031,0.0118,0.0091,0,2,0.8709,0.1448,0,1.2134,0,0,0,6.331,416,2.0296,116.7593,0,-521.0014,3.252,0,0,1,8,4,142.389,1.264,-0.0636,1,3,0,0,0,0,-362.6052,-6.7226,-0.0018,4.1939,0,3,-0.1757,-0.0095,0.0016,0.0063,6538.5193,0.3197,0.482,3.7986,5.3333,-38.4733,-7.0335,4.7098,4.0345,-0.4279,5,635.3568,10,0.7918,4.7232,0,6.0578,4.6895,0.8764,3.9725,1.0357,0.8586,1,0,0.002,13.4847,59.75,0.1429,3.394,1,-6.9487,1,1.1801,0,0.8889,0.1753,0.5971,3,1,2.0854,17.5318,0.2,"Changer"
0,-0.005,-0.1124,0.0142,0,0,0,2.9385,0,66.4465,0.9176,0,0,5,0,2,3.8985,1.3973,3.9457,-0.9801,45.2616,21.6246,0,0.1455,0.0479,15,5.1182,2.2672,1.782,3.9515,1.5111,-10.0779,2.236,3.6956,3.747,4.1656,0.0048,0,14.6606,42.5727,-1.047,7.9082,0.8103,-2.9665,0,0.4842,0.536,1.2668,0.6146,0.0762,0.6667,0,0,0,156.9419,0,0,1.0598,9e-04,1.4217,1.1342,-11.0556,-1.0047,0.9044,3.9202,0,1.8553,1,157.2859,6.0314,12.7583,11.85,1.2659,0.9722,1.0483,1.606,0.9317,0.0514,1.0784,4,0.4744,-3.4444,-27.3446,3,1,4,0.5605,0.7836,0.55,60.7795,0.3039,-0.0371,2.0185,-0.2801,0.2469,0,3.3176,-1e-04,11.8617,1.561,0.003,1.0328,0.0031,0.0584,-0.0302,0.0324,0.5616,-0.3817,13.2967,97.3622,0.0049,0,0,0,0,0.7663,0.6,0,3.434,2,1.2565,1.3214,-6.1389,5.6115,0,0.3279,0.0667,0.0533,0.0192,0.0134,0.0426,0.0277,0.0099,0.0063,0,2,1.0143,0.0541,1,0.982,0,0,0,5.7034,773,2.104,104.0402,0,-209.202,3.718,0,1,2,3,6,158.8743,1.2249,-0.0233,3,0,0,0,0,0,-141.4812,-3.874,-0.1592,4.2222,1.7402,4,-0.3817,3e-04,6e-04,-0.2125,6242.4093,0.3391,0.6708,4.1597,4.6667,-4.691,-2.916,4.7155,4.0097,-0.129,3,436.8732,15,1.271,3.1812,0,0,4.6476,1.0759,4.014,0.9592,1.4471,1,0,0.0041,14.0663,88.4,0.6082,3.4343,2,-13.5382,2,1.3798,1,0.875,0.0755,0.592,8,0,2.1283,24.8579,0,"NoChanger"
0,-0.0897,-0.0245,-0.0764,0,0,0,3.0002,0.125,13.8435,0.7939,0,0.0346,4,0.185,0,3.8182,1.3778,3.8828,2.1419,42.7042,31.7922,5.3649,0.0162,0.0316,17,61.3075,2.8969,1.3498,3.9676,1.214,-9.1223,3.086,3.6441,3.7114,0,0.0061,-0.1695,11.6494,26.6135,-0.0553,7.4278,0.8036,-0.3934,0,0.4916,0.6087,1.3371,0.7442,0.038,0.6646,0,1,0,159.6884,0,0,0.9182,0.1043,0.5066,1.2434,-15.5235,-1.9935,0.6196,0,0,1.8161,0,156.0232,4.0491,14.4162,11.85,1.0534,0.9634,1.0178,2.512,1.3033,-0.0509,0.7611,4,0.4769,7.7721,26.0646,4,0,4,0.509,0.8266,0.7391,24.9395,0.0107,0.0554,1.9671,-0.2809,0.2092,0,3.316,-0.0012,14.5565,0.6057,0.003,1.0249,-0.1097,-0.0957,-0.172,-0.115,1.2,-0.3452,17.5018,134.1619,0.0093,0,0,0,0,0.9024,0.4865,-0.2598,3.434,2,1.1267,1.1301,32.8671,-26.2695,0.0625,0.4296,0.0939,0.0587,0.018,0.0161,0.0384,0.0273,0.0098,0.0089,0,3,0.8446,0.0999,0,0.9087,0,0,0,6.8755,458,2.0433,89.1374,0,-1638.7921,3.812,0,2,2,4,3,171.1224,0.8394,0.0566,4,3,0,0,0,0,-804.2106,-31.5791,0.0199,5.3402,0,4,-0.09,0.0024,2e-04,-0.0677,6596.1697,0.4825,0.5871,4.5208,6.6667,-14.1568,-4.7503,4.9201,4.0881,-0.1024,4,654.9474,14,1.6136,0.8436,0,0,4.7201,1.2863,4.0144,0.8201,1.0846,1,0,0.0102,12.8408,50.48,0.2,3.5567,1,-1.8779,0,0.8037,0,0.8889,0.1081,0.615,6,0,2.0883,21.2857,0,"Changer"
3.9352,-0.0668,-0.0075,-0.0719,0.5701,0,0,3.0406,0.75,12.4078,0.8055,0,0.1062,4,0.2759,0,3.8886,1.3064,3.9194,3.4097,43.0391,27.0495,5.3252,0.1101,0.0621,17,33.2093,6.9035,2.0635,3.9515,1.2781,-8.4811,3.327,3.6575,3.7255,0,0.0069,-0.071,13.1421,27.0631,0.1501,7.3825,0.7543,-0.309,0,0.5468,0.7292,1.4203,0.8192,0.0424,0.6463,0,0,0,163.9337,0,0.523,0.867,0.1485,0.9553,1.2593,-13.2993,-4.3898,0.6092,0,0,1.8505,0,154.7329,5.2974,14.1074,11.85,1.0663,1.0228,1.1422,2.391,1.2893,0.096,0.7377,4,0.4821,5.343,18.4915,6,0,4,0.534,0.8236,0.693,184.4427,-0.0441,0.0346,1.9979,-0.2809,0.2091,0,3.3026,-4e-04,14.7604,0.8566,0.745,1.1655,-0.1241,-0.1109,-0.1219,-0.1263,1.131,0.0438,18.1217,115.7238,0.0059,0,4,0,0,0.25,0.4675,-0.2325,3.434,2,1.4207,1.2352,18.8383,-5.9867,0.0625,0.4174,0.0908,0.0594,0.0184,0.0142,0.0365,0.0234,0.01,0.0075,0,3,0.8915,0.1096,0.1667,0.8701,0,0,1.046,5.9453,427,2.0429,82.8902,0,-3716.1261,3.751,0,0,2,6,2,173.2512,0.9634,0.0696,4,6,0,0,0,0.9924,-1798.8207,-102.2426,-0.1075,5.3402,0.5164,4,0.0438,5e-04,2e-04,-0.1728,6382.5427,0.3913,0.5684,4.5764,6.4444,8.579,-1.5303,4.7427,4.0765,-0.1309,7,499.9583,12,1.846,1.6284,0,0,4.6958,1.5028,3.9896,0.8806,2.2343,1,0,0.0067,13.1729,72.2,0.2,3.5591,1,-3.4115,0,0.9268,0,0.8889,0.1264,0.4596,6,0,2.0875,18.3846,0,"Changer"
0,0.142,0.0491,0.0914,6.4621,0,0.4692,3.0114,0,396.3446,0.7492,0,0,5,0,2,3.9074,1.3537,3.9925,-0.5539,35.7706,17.0196,0,0.1502,-2e-04,19,-13.0592,0.2152,1.1076,4.0006,1.6197,-140.3143,1.194,3.5803,3.7455,4.0888,0.0069,-0.1469,20.0261,53.4227,-2.7026,8.1766,0.8111,0,0,0.5252,0.6816,1.4081,0.6032,0.0724,0.6875,2.7948,0,0,159.9597,0,0,1.0259,-0.0475,1.1922,1.0985,5.1501,-2.1638,0,0,0,1.7626,0,159.9672,5.557,10.5824,11.85,0.9658,0.7336,1.0457,2.777,0.5372,0.1568,0.8394,4,0.4683,-0.5023,0.5995,6,0,4,0.5733,0.7276,0.5562,58.2918,-0.3896,-0.0148,2.0944,-0.2737,0.2604,0,3.3429,-0.0027,12.2712,1.1208,-0.179,1.0091,-0.0828,0.1455,0.0606,0.0242,0.8126,-0.702,12.3462,97.6401,0,0,2,0,4,0.3333,0.6207,0,3.0445,2,1.1302,1.2795,-40.8412,4.2698,0,0.2166,0.0784,0.0424,0.0152,0.0129,0.0471,0.0218,0.0106,0.0079,0,0,0.9217,0.0712,1.1186,0.9884,0,0,0,6.56,400,2.1038,112.8838,0,53.9404,5.665,0,2,0,6,6,159.777,1.2001,0.1869,4,0,6.3505,0.4692,6.4621,6.4621,144.748,15.188,-0.1255,5.3428,2.2494,3,-0.702,0.0062,6e-04,-0.2547,6547.2611,0.4406,0.635,3.1806,5.3333,-31.2568,-6.1581,4.6811,4.0034,0.0782,4,794.1839,16,0.9782,0.209,0,0,4.5889,1.3082,4.0031,0.9605,1.1219,1,1.3406,0,13.2393,127.98,1.0239,3.3919,0,-137.7369,0,1.2559,1,0.9,0,0.8394,10,0,2.0985,29.8968,0,"NoChanger"
0,0.0513,0.0939,0.0424,0,0,0,2.937,0,117655.6211,0.7648,0,0,5,1.0305,0,3.8293,1.2632,3.837,0.4297,52.6379,26.4264,0,0.0139,-0.1808,14,-30.1791,7.7855,1.7611,4.0849,1.5724,-124.1464,5.413,3.4217,3.4649,0,0.006,0.0726,117654.7768,27.2265,-0.0729,7.5187,0.7451,0,0,0.4825,0.4528,1.0389,0.6964,0.1541,0.6029,0,0,0,152.8274,0,0,0.9094,-0.1235,1.2954,1.0368,14.1111,-1.5863,0.5045,0,0,1.8326,0,151.3916,5.9904,11.0303,11.9,0.8602,0.7236,0.9962,0.969,1.3177,0.1192,0.5594,4,0.4902,-0.5556,-0.9113,8,0,4,0.5395,0.7995,0.5198,223.5634,0.0047,-0.1201,2.0757,-0.2886,0.1948,0,3.2757,-2e-04,10.3388,1.475,0.003,1.1141,0.0212,-0.0782,-0.1072,-0.0449,1.0155,-0.0364,13.5276,75.0803,0,0,0,0,0,0,0.5714,0,3.0445,4,1.4109,1.2723,-29.5556,13.5707,0,0.2433,0.0778,0.0472,0.0161,0.0107,0.0301,0.0204,0.0084,0.0071,1,4,0.8903,0.04,0,1.1216,0,0,0,6.6206,353,2.1072,91.9775,0,-914.3385,3.211,0,0,0,8,2,149.6542,1.2099,-0.0632,0,0,0,0,0,0,-462.9971,-25.0409,-0.1486,3.919,0,0,-0.0364,0.0069,-7e-04,-0.0234,5150.7413,0.255,0.3371,3.0694,4.6667,-22.0014,-3.9881,4.6893,4.0965,-0.0302,12,840.7836,14,13.6133,11.9453,0,0,4.6619,1.1071,4.0798,1.163,1.0089,0,0,0,13.6133,34.14,0.1667,3.3302,0,-120.6457,0,1.4133,0,1,0,0.5594,2,0,2.1274,5.2188,0,"Changer"
0.3509,-0.2119,-0.2349,-0.1602,1.1598,0,6.1917,2.8609,0,9.126,0.8921,0.6999,0.6978,4,0,0,3.79,1.2768,3.8818,1.8449,28.782,13.7416,0,0.235,0.382,18,15.8916,3.2508,1.3754,3.8934,1.5581,-6.8903,2.849,3.5959,3.7277,0,0.0058,-0.0626,16.6855,37.5368,0.852,8.0393,0.8392,-0.4355,0,0.6618,0.5793,1.6585,0.6564,0.2054,0.6554,2.603,2,1,162.4547,5,0.3311,0.9964,-0.0034,0.6917,0.8698,-38.3725,-2.5374,0,1.9191,0,1.8089,0,160.5724,4.1111,11.9477,11.85,1.2817,1.1485,1.0818,2.603,1.2737,0.0172,1.5543,0,0.4793,43.2919,2.454,6,0,0,0.5228,0.7104,0.5136,100.3691,0.0907,-0.0936,2.0112,-0.2812,0.2468,0,3.3943,0.0039,18.8114,0.9581,0.759,0.6924,0.0791,-0.0534,-0.111,0.0032,0,-0.3532,15.9768,118.4807,0.0073,1,4,0,2,0,0.5088,0,2.3979,1,0.8793,0.9455,-30.5656,-1.1046,0.0255,0.1346,0.0778,0.0449,0.019,0.0163,0.0369,0.0337,0.0116,0.0107,0,1,0.9551,0.141,2.5896,0.9601,0,2,5.617,3.97,323,1.9985,144.1665,2,187.8214,4.423,0,0,1,6,9,148.3777,0.8808,-0.1094,1,1,5.8412,6.1917,0,6.446,404.8516,-40.69,-0.0428,7.0191,1.9601,2,-0.2451,0.0055,-0.0044,0.1757,8217.49,0.5025,0.6261,2.6944,4.6667,-16.3612,-2.9054,4.926,4.0677,-0.0146,2,328.6149,12,0.7455,2.8788,0,0,4.7758,0.8195,3.9955,1.2339,0.8688,1,0.7724,0.0023,11.2295,123.64,0.5953,3.696,0,-4.97,0,1.1271,0,1,0.1553,0.6306,9,1,2.0534,35.1703,0,"Changer"
0,-0.0723,-0.0959,-0.0145,0,0,0,3.0484,0,13.6788,0.8615,0,0.0457,6,0.5664,3,3.8044,1.3795,3.8133,1.644,42.5724,0,0,0.0761,0.0196,18,-7.0309,4.5591,1.4279,4.0014,1.2901,-6.098,4.589,3.7212,3.751,4.8056,0.0068,-0.1224,11.6519,13.6066,0.0457,7.5203,0.8019,0,0,0.5239,0.6037,1.4169,0.6974,-0.0995,0.6607,0,1,0,157.1909,0,0,1.0872,-0.0319,0.748,1.1102,-5.2121,-0.7098,0.7241,0,0,1.839,0,160.3399,4.0742,11.5062,11.89,1.3329,1.0586,1.0534,2.642,1.1091,-0.245,0.7815,5,0.4766,7.1041,-7.4391,6,0,4,0.5517,0.8109,0.7303,-4.968,0.1791,0.03,2.0684,-0.2748,0.2345,0,3.3677,-0.0016,12.7457,1.0398,0.003,1.0562,0.0951,-0.0399,-0.0504,-0.0785,0.6845,-0.3028,16.3696,136.6629,0.0046,0,0,0,0,0.685,0.5493,0,2.3979,1,1.1727,1.2236,15.3293,9.8176,0,0.1867,0.0676,0.0445,0.0169,0.0129,0.0361,0.0236,0.0076,0.0064,0,1,0.939,0.0559,1.04,1.0269,0,0,0,6.9169,438,2.1108,94.768,0,-51.5592,4.278,0,1,2,7,6,175.6812,1.1951,-0.0962,4,5,0,0,0,0,-585.283,29.0111,0.1432,6.6319,2.6375,3,0.0457,-0.0062,9e-04,0.0169,6728.5296,0.3897,0.4855,3.2917,4.6667,-18.1211,-2.9407,4.8409,4.014,-0.1411,5,528.8132,16,1.7679,5.682,0,0,4.6403,1.0081,4.0146,0.9292,0.543,2,0,0.0078,13.6066,66.63,0,3.6206,0,-5.3913,0,1.345,0,1,0.2341,0.6379,7,0,2.0988,25.3058,0,"Changer"
0,-0.1225,0.0698,-0.1968,-0.284,0,0,2.9412,0.0833,13.9601,0.8432,0.3135,0,3,0.1226,0,3.9469,1.3797,4.1643,-1.4628,31.1211,23.0094,0,0.0796,-0.0041,18,-0.0459,4.3594,1.9435,4.0519,1.5146,-2.3869,2.688,3.6703,3.7798,0,0.0065,-0.1249,13.5759,25.6512,0,7.6126,0.8081,-0.8051,0.1986,0.8348,0.6675,1.3484,0.7864,0.0406,0.625,0,0,2,158.6133,0,0,1.137,0.1058,1.3532,1.0051,-26.0595,-3.4842,0.7219,0,5.2492,1.8289,0,155.0492,4.7831,12.9305,11.85,1.0445,1.1915,1.0563,1.539,1.2457,-0.1058,1.2308,6,0.4944,33.5009,16.9121,2,0,4,0.6395,1.0001,0.9247,104.5255,0.2939,0.081,2.002,-0.3899,0.2121,1,3.4118,-2e-04,16.1937,0.8949,0.259,1.1401,-0.1757,-0.1091,0.0024,-0.1476,1.0462,0.8169,20.5791,99.2491,0.006,2,1,0,0,0.25,0.4531,0,3.0445,2,1.1237,1.1145,-10.3298,-1.7736,0.0456,0.2661,0.0728,0.0553,0.0172,0.0187,0.0349,0.0263,0.0136,0.0084,0,1,0.9451,0.1124,0,0.9567,11.0968,0,0,6.5623,197,2.0236,117.8093,3,-677.9837,3.235,0,1,1,4,5,160.1214,1.1109,0.152,1,3,0,0,2.5472,0,38.375,-38.3269,0.078,6.4341,0,2,0,-0.0021,-7e-04,-0.0406,7539.7965,0.4094,0.6791,3.2083,4.2222,15.611,2.2397,4.939,4.1212,-0.0992,4,380.2657,14,-1.4302,1.6825,0,0,4.1613,1.0299,4.2397,1.0536,1.0952,0,0,0.0042,12.8256,108.39,0.8143,3.5513,0,-7.6659,1,0.8776,0,1,0.5153,0.5156,5,0,2.0584,23.4441,0,"Changer"
0,-0.125,0.078,-0.2306,-0.2795,0,0,2.7492,0,6.7682,0.8284,0.3848,0,2,0.1664,0,3.8518,1.3154,4.1643,-2.9609,21.9406,18.522,0,0.1553,0.0155,12,17.2375,1.2866,1.993,3.9899,1.3973,-1.5291,1.878,3.5737,3.5513,0,0.0051,-0.1401,39.4703,24.8281,0,7.5487,0.8115,-0.7551,0.2456,0.8304,0.6136,1.3957,0.792,0.0337,0.625,0,0,2,159.0489,0,0,1.1216,0.0712,1.3516,0.9347,-24.4278,-4.4744,0.692,0,0,1.7685,0,155.6095,6.218,12.7289,11.9979,1.0792,1.2376,1.0754,1.25,1.2866,-0.171,1.1633,4,0.4988,33.8851,4.4316,1,0,4,0.6014,1.0197,0.7732,97.9128,0.292,0.0887,1.9935,-0.3899,0.2121,1,3.051,-4e-04,14.6749,0.9237,0.259,1.036,-0.181,-0.1178,0.0316,-0.1357,1.0609,1.0609,17.1685,79.9705,0.0051,2,1,0,0,0.25,0.46,0,3.0445,2,1.1245,1.1997,-11.6982,-2.2889,0.0456,0.2383,0.0691,0.0659,0.0162,0.0179,0.0343,0.025,0.014,0.0088,0,1,1.0027,0.1074,0,0.8859,10.8266,0,0,3.2087,136,2.0236,125.3577,3,-556.5679,2.632,0,1,1,1,4,124.9623,1.2258,0.1548,1,3,0,0,3.0485,0,22.7577,-28.2355,0.1505,4.8549,0,2,0,-0.0042,-6e-04,-0.0427,6267.8833,0.28,0.448,2.8333,3.1111,19.757,2.8642,4.9552,4.1212,-0.072,2,221.5137,11,-1.1383,0.6139,0,0,4.1675,1.1057,4.1831,0.8257,0.9428,0,0,0.0051,12.4141,99.16,0.8143,3.4117,0,-4.0859,1,1.0356,0,1,0.5792,0.4752,5,0,2.0504,20.5444,0,"Changer"
0,-0.1476,0.074,-0.2555,0,0,0,2.7509,0,6.7682,0.8171,0,0,2,-0.1421,0,3.6685,1.2589,3.7887,-2.136,21.9406,18.522,0,0.1094,-0.0157,12,3.8934,0.5325,1.4983,3.9717,1.4273,-1.5291,1.504,3.5737,3.5513,0,0.0051,-0.2366,73.6333,37.437,-0.1542,7.71,0.8476,0,0,0.673,0.5563,1.3044,0.775,0.0958,0.6429,0,0,1,159.5567,0,0,1.0821,0.1073,1.4071,0.9347,-40.1182,-0.5833,0,0,0,1.7671,0,156.9592,5.6666,12.0128,11.9936,1.0827,1.2435,0.9994,1.27,0.5325,-0.1426,1.2349,4,0.481,32.8517,-0.7514,1,2,4,0.5572,1.0053,0.785,-20.681,0.3661,0.0554,1.9924,-0.3714,0.212,0,3.0556,-9e-04,13.5328,0.8071,0.003,0.9656,-0.2086,-0.0913,-0.0135,-0.1552,0.9649,-0.1542,13.8524,74.1467,0.0051,0,0,0,0,0.25,0.4792,0,3.0445,2,1.1332,1.163,-23.4374,13.0941,0.0456,0.2383,0.0691,0.0659,0.0162,0.0179,0.0343,0.025,0.014,0.0088,0,0,1.0479,0.1114,0,0.9115,0,0,0,3.4169,136,2.0236,114.4578,3,-81.7806,2.887,0,1,1,1,5,117.871,1.0748,0.2974,1,3,0,0,0,0,313.6407,-12.4471,0.0937,4.8549,0,2,-0.1542,-0.0032,-1e-04,-0.08,5493.9755,0.28,0.448,2.8333,3.1111,6.1535,-1.2117,4.93,4.1214,0.0192,2,236.3643,11,1.2891,0.0199,0,5.263,4.5856,0.9962,4.1654,1.0188,1.0487,0,0,0.0061,12.2937,80.9,0.8143,3.4737,0,-3.2451,1,1.0673,0,1,0.5792,0.6582,5,0,2.0504,20.5444,0,"Changer"
0,-0.144,0.0856,-0.1059,-0.2562,0,0,2.8176,0,7.0371,0.8284,0.3737,0,2,0.1845,0,3.8933,1.3524,4.1643,14.3999,22.839,16.6727,0,0.1524,0.0368,13,10.3992,3.046,2.0008,4.0026,1.5162,-1.4846,2.301,3.5737,4.0905,0,0.006,-0.1395,10.591,25.0272,0,7.6348,0.81,-0.7441,0.2327,0.8252,0.6094,1.4261,0.5548,-0.0102,0.6207,0,1,2,158.7865,0,0,1.1031,0.0609,1.3646,0.9347,-24.0945,-4.1547,0.6911,0,0,1.7685,0,155.0776,6.2423,12.9235,11.9979,1.0623,1.2224,1.0666,1.228,1.6848,-0.1112,1.17,4,0.5276,34.0255,8.9958,2,0,4,0.6007,0.5699,0.7459,85.2009,0.249,0.1165,1.9935,-0.3899,0.2121,1,3.4105,0,15.1947,0.9229,0.259,0.7507,-0.1959,-0.1275,-3e-04,-0.1346,1.0692,1.0692,20.1792,79.2621,0.0049,2,1,0,0,0.25,0.46,0,3.0445,2,1.1246,1.2098,-11.6065,-3.49,0.0456,0.2383,0.0709,0.0707,0.0189,0.0176,0.0345,0.0257,0.0134,0.0088,0,1,0.7994,0.1852,0,1.0227,10.8928,0,0,3.9712,139,2.0236,253.0303,3,-873.226,2.844,0,1,1,2,4,132.4966,1.2615,0.1571,1,3,0,0,2.9113,0,-822.8739,-36.0921,-0.0534,5.0868,0,2,0,-0.0037,-6e-04,-0.0247,12651.5164,0.2894,0.4546,3.1806,3.3333,20.3346,2.7781,4.9816,4.1212,-0.0872,2,236.5533,10,-1.1013,3.642,0,0,4.1778,1.0796,4.7067,1.0402,0.9387,0,0,0.0031,12.5136,99.16,0.8143,3.5513,0,-4.9068,1,0.9969,0,0.8571,0.5993,0.4731,5,0,2.0447,23.0594,0,"Changer"
0,-0.0518,0.0775,-0.1078,-0.2817,0,0,3.0029,0.0714,49.2005,0.8542,0.2961,0,3,0.1401,0,3.9515,1.4301,4.1643,1.3331,33.3605,0,0,0.1969,0.0102,20,5.7106,5.3681,2.0032,4.0673,1.487,-2.5961,4.782,3.7072,3.7549,0,0.0065,-0.0887,23.891,25.7855,0,7.4723,0.7829,-0.792,0.1843,0.8274,0.6103,1.4058,0.8245,0.0186,0.6053,0,0,2,157.8246,0,0,1.1441,0.076,1.4024,1.2913,-18.4859,-1.4099,0.272,0,0,1.8292,0,155.2106,5.2416,12.9354,11.9979,1.0491,1.1584,1.0263,1.328,1.4251,-0.1396,1.2266,6,0.4991,36.9946,9.1737,2,0,4,0.5978,0.9602,0.7438,163.9356,0.3977,0.0879,2.0038,-0.3899,0.2121,1,3.413,0,18.9236,0.9182,0.259,1.1097,-0.1786,-0.0696,0.0306,-0.1086,1.0566,1.0566,22.7561,109.7916,0.0075,2,1,0,0,0.25,0.4028,0,3.0445,2,1.0966,1.2044,-3.5435,-2.5026,0.0456,0.2972,0.0704,0.0535,0.0173,0.0185,0.0331,0.025,0.0128,0.0082,1,4,0.9699,0.1055,0,1.0228,11.1468,0,0,7.3955,207,2.0236,107.26,4,-564.9936,3.05,0,1,1,4,4,170.1512,1.3149,0.1699,0,4,0,0,2.3766,0,105.283,-34.9006,0.0762,7.2681,0,2,0,-7e-04,-5e-04,-0.022,7722.7172,0.4341,0.6791,3.2083,4.2222,20.9412,2.8889,4.9915,4.1212,-0.1157,4,592.1848,14,-1.5283,1.9813,0,0,4.1817,1.1875,4.2783,1.0919,1.0968,0,0,0.005,12.8927,99.16,0.8143,3.5513,0,-13.4717,1,1.0536,0,1,0.505,0.4719,5,0,2.0558,20.7026,0,"Changer"
